Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W220207082394001,542,Chhattisgarh,Janjgir-Champa,Bamhnidih,Champa,22.04,82.66,7.0,1523.0,0.0,464.0,220.0,17.0,65.0,0.0,640.0,180.0,46.0,55.0,3.0,0.0,22.0,,1.0
W214700083050001,543,Chhattisgarh,Janjgir-Champa,Dabhra,Dabra,21.78,83.08,7.0,515.0,0.0,238.0,35.0,20.0,17.0,0.0,205.0,68.0,8.0,34.0,2.0,0.0,10.0,,1.0
W215649082500601,544,Chhattisgarh,Janjgir-Champa,Jaijaipur,Darra Bhata,21.95,82.84,7.0,358.0,0.0,153.0,7.0,56.0,3.0,0.0,155.0,44.0,11.0,19.0,1.0,0.0,9.0,,1.0
W220808082513401,545,Chhattisgarh,Janjgir-Champa,Shakti,Damau,22.14,82.86,7.0,1095.0,0.0,275.0,163.0,34.0,39.0,0.0,360.0,108.0,22.0,73.0,4.0,0.0,24.0,,5.0
W214750082313001,546,Chhattisgarh,Janjgir-Champa,Nawagarh,Dhardei,21.8,82.53,8.0,327.0,0.0,73.0,14.0,88.0,5.0,0.0,155.0,32.0,18.0,10.0,1.0,0.0,6.0,,3.0
W215048082272901,547,Chhattisgarh,Janjgir-Champa,Pamgarh,Dongakahrod,21.85,82.46,8.0,532.0,0.0,140.0,64.0,50.0,23.0,0.0,220.0,68.0,12.0,26.0,1.0,0.0,10.0,,1.0
W214700083003501,548,Chhattisgarh,Janjgir-Champa,Malkharoda,Ghoghari,21.78,83.01,7.0,1085.0,0.0,409.0,121.0,25.0,19.0,0.0,330.0,76.0,34.0,100.0,3.0,0.0,23.0,,1.0
W214505082544501,549,Chhattisgarh,Janjgir-Champa,Jaijaipur,Hasoud,21.75,82.91,8.0,267.0,0.0,49.0,7.0,75.0,14.0,0.0,120.0,48.0,0.0,7.0,0.0,0.0,10.0,,1.0
W215000082491501,550,Chhattisgarh,Janjgir-Champa,Jaijaipur,Jaijaipur,21.83,82.82,8.0,597.0,0.0,134.0,71.0,91.0,15.0,0.0,225.0,40.0,30.0,34.0,15.0,0.0,11.0,,3.0
W220200082202201,551,Chhattisgarh,Janjgir-Champa,Akaltara,Jairamnagar,22.03,82.34,8.0,834.0,0.0,390.0,35.0,31.0,35.0,0.0,340.0,104.0,19.0,40.0,5.0,0.0,16.0,,1.0
W220015082344501,552,Chhattisgarh,Janjgir-Champa,Nawagarh,Janjgir,22.01,82.58,8.0,464.0,0.0,207.0,21.0,52.0,9.0,0.0,220.0,56.0,19.0,20.0,1.0,0.0,12.0,,1.0
W215110082225801,553,Chhattisgarh,Janjgir-Champa,Pamgarh,Jewara,21.85,82.38,7.0,1280.0,0.0,397.0,163.0,59.0,20.0,0.0,380.0,76.0,46.0,113.0,9.0,0.0,19.0,,4.0
W215514082263501,554,Chhattisgarh,Janjgir-Champa,Pamgarh,Jhulanpakariya,21.92,82.44,8.0,1339.0,0.0,360.0,206.0,58.0,23.0,0.0,590.0,128.0,65.0,35.0,1.0,0.0,21.0,,1.0
W214445082424001,555,Chhattisgarh,Janjgir-Champa,Nawagarh,Kera,21.75,82.71,8.0,549.0,0.0,256.0,28.0,45.0,4.0,0.0,240.0,72.0,14.0,27.0,0.0,0.0,20.0,,1.0
W214800082400001,556,Chhattisgarh,Janjgir-Champa,Nawagarh,Khartal,21.8,82.67,8.0,550.0,0.0,195.0,43.0,39.0,13.0,0.0,190.0,32.0,26.0,36.0,3.0,0.0,14.0,,1.0
W215625082193001,557,Chhattisgarh,Janjgir-Champa,Akaltara,Khutighat,21.94,82.33,8.0,1058.0,0.0,293.0,92.0,85.0,49.0,0.0,375.0,92.0,35.0,38.0,31.0,0.0,24.0,,1.0
W215530082203001,558,Chhattisgarh,Janjgir-Champa,Akaltara,Konargarh,21.93,82.34,8.0,423.0,0.0,122.0,14.0,108.0,1.0,0.0,160.0,52.0,7.0,33.0,1.0,0.0,10.0,,2.0
W215338082203701,559,Chhattisgarh,Janjgir-Champa,Pamgarh,Kosa,21.89,82.34,8.0,746.0,0.0,354.0,35.0,9.0,8.0,0.0,290.0,84.0,19.0,32.0,1.0,0.0,16.0,,1.0
W214928083041904,560,Chhattisgarh,Janjgir-Champa,Malkharoda,Lachhmanbhata,21.82,83.07,8.0,850.0,0.0,262.0,92.0,48.0,31.0,0.0,290.0,80.0,22.0,58.0,4.0,0.0,21.0,,2.0
W214421083113101,561,Chhattisgarh,Janjgir-Champa,Dabhra,Latesara,21.74,83.19,8.0,518.0,0.0,153.0,28.0,72.0,34.0,0.0,250.0,60.0,24.0,7.0,1.0,0.0,12.0,,4.0
W214615082332401,562,Chhattisgarh,Janjgir-Champa,Nawagarh,Loharsi,21.77,82.56,8.0,410.0,0.0,171.0,14.0,107.0,1.0,0.0,240.0,60.0,22.0,14.0,2.0,0.0,10.0,,1.0
W214958082294501,563,Chhattisgarh,Janjgir-Champa,Janjgir- champa,Mehandi,21.83,82.5,8.0,1065.0,0.0,299.0,135.0,96.0,16.0,0.0,410.0,92.0,43.0,63.0,2.0,0.0,24.0,,1.0
W215145082275404,564,Chhattisgarh,Janjgir-Champa,Pamgarh,Meubhata,21.86,82.47,8.0,655.0,0.0,189.0,35.0,84.0,9.0,0.0,185.0,72.0,1.0,51.0,3.0,0.0,14.0,,1.0
W214406082391901,565,Chhattisgarh,Janjgir-Champa,Janjgir- champa,mudpar,21.74,82.66,7.0,2005.0,0.0,525.0,305.0,8.0,67.0,0.0,640.0,228.0,17.0,112.0,30.0,0.0,25.0,,1.0
W215549082212401,566,Chhattisgarh,Janjgir-Champa,Pamgarh,Mulmula,21.93,82.4,8.0,855.0,0.0,305.0,64.0,83.0,10.0,0.0,350.0,88.0,31.0,39.0,1.0,0.0,12.0,,2.0
W215652082241801,567,Chhattisgarh,Janjgir-Champa,Akaltara,Nariyara,21.95,82.41,7.0,936.0,0.0,372.0,64.0,106.0,13.0,0.0,370.0,84.0,38.0,66.0,1.0,0.0,16.0,,1.0
W214846082511704,568,Chhattisgarh,Janjgir-Champa,Jaijaipur,Odekara,21.81,82.85,8.0,504.0,0.0,201.0,35.0,13.0,4.0,0.0,250.0,52.0,29.0,16.0,0.0,0.0,10.0,,2.0
W215215082271001,569,Chhattisgarh,Janjgir-Champa,Pamgarh,Pamgarh,21.87,82.45,8.0,671.0,0.0,171.0,50.0,101.0,14.0,0.0,275.0,84.0,16.0,24.0,1.0,0.0,14.0,,1.0
W220115082574501,570,Chhattisgarh,Janjgir-Champa,Shakti,Sakti,22.02,82.96,7.0,1490.0,0.0,403.0,163.0,101.0,43.0,0.0,510.0,156.0,29.0,88.0,2.0,0.0,11.0,,2.0
W215346082444601,571,Chhattisgarh,Janjgir-Champa,Shakti,Saliabhata,22.14,82.85,7.0,620.0,0.0,134.0,43.0,90.0,56.0,0.0,270.0,76.0,19.0,12.0,11.0,0.0,13.0,,3.0
W212200081482501,572,Chhattisgarh,Janjgir-Champa,Bamhnidih,Saragaon,21.98,82.75,8.0,678.0,0.0,183.0,92.0,36.0,18.0,0.0,260.0,12.0,55.0,33.0,3.0,0.0,18.0,,0.0
W214633082230401,573,Chhattisgarh,Janjgir-Champa,Pamgarh,Sasaha,21.78,82.38,8.0,770.0,0.0,281.0,50.0,49.0,45.0,0.0,270.0,24.0,50.0,51.0,8.0,0.0,17.0,,1.0
W214559083150601,574,Chhattisgarh,Janjgir-Champa,Nawagarh,Semra,21.86,82.63,8.0,356.0,0.0,195.0,14.0,25.0,11.0,0.0,170.0,40.0,17.0,11.0,1.0,0.0,6.0,,1.0
W214400082354001,575,Chhattisgarh,Janjgir-Champa,Nawagarh,Seorinarayan,21.73,82.59,8.0,428.0,0.0,226.0,21.0,20.0,0.0,0.0,190.0,32.0,26.0,20.0,0.0,0.0,9.0,,1.0
W215753082363901,576,Chhattisgarh,Janjgir-Champa,Janjgir,shukli,21.97,82.61,8.0,393.0,0.0,189.0,14.0,20.0,4.0,0.0,160.0,24.0,24.0,18.0,0.0,0.0,7.0,,1.0
W215210083054001,577,Chhattisgarh,Janjgir-Champa,Malkharoda,Sukda,21.87,83.09,8.0,591.0,0.0,268.0,28.0,35.0,33.0,0.0,270.0,40.0,41.0,23.0,4.0,0.0,14.0,,0.0
W215555082493001,578,Chhattisgarh,Janjgir-Champa,Shakti,Thathari,21.93,82.83,8.0,335.0,0.0,153.0,28.0,15.0,1.0,0.0,150.0,24.0,22.0,13.0,2.0,0.0,10.0,,0.0
W205730086064501,579,Chhattisgarh,Janjgir-Champa,Pamgarh,vyasnagar,21.87,82.45,8.0,334.0,0.0,195.0,7.0,10.0,0.0,0.0,140.0,44.0,7.0,20.0,1.0,0.0,9.0,,0.0
W222330082225001,580,Chhattisgarh,Korba,Pali,Banbandha,22.39,82.38,8.0,565.0,0.0,244.0,35.0,30.0,6.0,0.0,270.0,24.0,50.0,5.0,3.0,0.0,11.0,,0.0
W222105082260001,581,Chhattisgarh,Korba,Pali,Bandhakhar,22.35,82.43,8.0,220.0,0.0,61.0,14.0,12.0,41.0,0.0,90.0,24.0,7.0,8.0,7.0,0.0,10.0,,0.0
W221159082462301,582,Chhattisgarh,Korba,Kartala,Barpali,22.2,82.77,8.0,858.0,0.0,244.0,85.0,71.0,34.0,0.0,350.0,36.0,62.0,30.0,7.0,0.0,16.0,,0.0
W222115082551301,583,Chhattisgarh,Korba,Kartala,Batati Junction,22.35,82.92,8.0,670.0,0.0,244.0,28.0,41.0,57.0,0.0,250.0,36.0,38.0,35.0,1.0,1.0,13.0,,0.0
W222600082260001,584,Chhattisgarh,Korba,Katghora,Chaitama,22.43,82.43,8.0,111.0,0.0,49.0,7.0,10.0,12.0,0.0,55.0,12.0,6.0,5.0,3.0,0.0,5.0,,0.0
W221910082590501,585,Chhattisgarh,Korba,Kartala,Champa mode,22.31,82.99,8.0,113.0,0.0,37.0,14.0,10.0,0.0,0.0,55.0,16.0,4.0,2.0,4.0,0.0,7.0,,0.0
W222028083003501,586,Chhattisgarh,Korba,Korba,chachiya,22.34,83.01,8.0,128.0,0.0,37.0,7.0,11.0,19.0,0.0,50.0,12.0,5.0,5.0,7.0,0.0,9.0,,32.0
W221424083011301,587,Chhattisgarh,Korba,Kartala,Charmar,22.24,83.02,8.0,821.0,0.0,281.0,57.0,54.0,39.0,0.0,285.0,12.0,61.0,43.0,15.0,0.0,15.0,,1.0
W222110082502501,588,Chhattisgarh,Korba,Korba,Dhegurdih manzipara,22.35,82.84,7.0,205.0,0.0,37.0,35.0,12.0,26.0,0.0,80.0,16.0,10.0,11.0,8.0,0.0,12.0,,0.0
W191518084462301,589,Chhattisgarh,Korba,Katghora,Gopalpur,22.43,82.65,8.0,170.0,0.0,49.0,14.0,12.0,15.0,0.0,60.0,20.0,2.0,8.0,6.0,0.0,8.0,,0.0
W222631082342101,590,Chhattisgarh,Korba,Katghora,Jamchuwa,22.45,82.58,8.0,225.0,0.0,61.0,14.0,18.0,26.0,0.0,80.0,16.0,10.0,12.0,6.0,0.0,6.0,,0.0
W222120082321901,591,Chhattisgarh,Korba,Katghora,Jhabar,22.36,82.54,8.0,287.0,0.0,61.0,28.0,13.0,55.0,0.0,115.0,20.0,16.0,12.0,9.0,0.0,6.0,,0.0
W221221083000101,592,Chhattisgarh,Korba,Kartala,Jogipali,22.21,83.0,8.0,578.0,0.0,275.0,35.0,25.0,2.0,0.0,155.0,24.0,23.0,68.0,3.0,0.0,11.0,,0.0
W221810082574501,593,Chhattisgarh,Korba,Kartala,Kartala,22.3,82.96,8.0,349.0,0.0,122.0,21.0,52.0,1.0,0.0,130.0,32.0,12.0,25.0,2.0,1.0,10.0,,13.0
W222859082320701,594,Chhattisgarh,KORBA,Katghora,Kasania,22.48,82.54,8.0,195.0,0.0,110.0,14.0,19.0,0.0,0.0,100.0,20.0,12.0,13.0,4.0,0.0,9.0,,0.0
W223030082311501,595,Chhattisgarh,Korba,Katghora,Katghora,22.51,82.52,8.0,168.0,0.0,73.0,7.0,13.0,1.0,0.0,70.0,16.0,7.0,5.0,2.0,0.0,8.0,,0.0
W223550082234601,596,Chhattisgarh,Korba,Pondi,Khodri,22.6,82.4,7.0,444.0,0.0,171.0,21.0,21.0,44.0,0.0,150.0,24.0,22.0,34.0,1.0,0.0,10.0,,0.0
W220734082404901,597,Chhattisgarh,Korba,korba,kothari naka,22.13,82.68,8.0,504.0,0.0,281.0,14.0,18.0,6.0,0.0,180.0,24.0,29.0,44.0,0.0,1.0,11.0,,0.0
W224554082154901,598,Chhattisgarh,Korba,Pondi,Lenga,22.76,82.26,8.0,73.0,0.0,37.0,4.0,9.0,7.0,0.0,25.0,6.0,2.0,2.0,5.0,0.0,3.0,,0.0
W224000082225001,599,Chhattisgarh,Korba,Pondi,Nagai,22.67,82.38,8.0,248.0,0.0,98.0,7.0,12.0,26.0,0.0,90.0,20.0,10.0,11.0,10.0,0.0,9.0,,0.0
W222042082462601,600,Chhattisgarh,Korba,Korba,Naktikhar,22.34,82.77,8.0,315.0,0.0,98.0,43.0,11.0,2.0,0.0,145.0,28.0,18.0,3.0,2.0,0.0,8.0,,0.0
W222005082322901,601,Chhattisgarh,Korba,Katghora,Naraibodh,22.33,82.62,8.0,296.0,0.0,49.0,14.0,10.0,46.0,0.0,180.0,28.0,26.0,10.0,7.0,0.0,6.0,,0.0
W221635082520001,602,Chhattisgarh,Korba,Pali,Nonbirra,22.34,82.46,8.0,247.0,0.0,159.0,7.0,10.0,1.0,0.0,250.0,28.0,43.0,6.0,5.0,1.0,5.0,,0.0
W183233073130801,603,Chhattisgarh,Korba,Pali,Pali,22.37,82.32,7.0,964.0,0.0,317.0,85.0,73.0,10.0,0.0,350.0,128.0,7.0,52.0,1.0,1.0,19.0,,0.0
W225030082120001,604,Chhattisgarh,Korba,Pondi,Pasan,22.84,82.2,8.0,760.0,0.0,207.0,85.0,60.0,25.0,0.0,290.0,36.0,48.0,36.0,3.0,0.0,18.0,,0.0
W222211082573501,605,Chhattisgarh,Korba,Korba,Pasarkhet,22.36,82.96,8.0,348.0,0.0,122.0,21.0,29.0,21.0,0.0,100.0,12.0,17.0,35.0,1.0,1.0,9.0,,0.0
W205147082454001,606,Chhattisgarh,Korba,Kartala,Purena,22.18,82.72,7.0,197.0,0.0,37.0,21.0,20.0,21.0,0.0,65.0,20.0,4.0,10.0,7.0,0.0,8.0,,0.0
W222651082284201,607,Chhattisgarh,Korba,Katghora,Rajkamma,22.45,82.48,8.0,234.0,0.0,79.0,14.0,20.0,26.0,0.0,105.0,24.0,11.0,5.0,9.0,0.0,9.0,,0.0
W222224082461301,608,Chhattisgarh,Korba,Korba,Rishdi,22.37,82.76,8.0,139.0,0.0,37.0,7.0,31.0,1.0,0.0,30.0,8.0,2.0,19.0,2.0,0.0,5.0,,0.0
W221635082530901,609,Chhattisgarh,Korba,Kartala,Sakdukala,22.28,82.88,8.0,271.0,0.0,85.0,28.0,25.0,10.0,0.0,75.0,20.0,6.0,32.0,3.0,0.0,9.0,,0.0
W221615082500501,610,Chhattisgarh,Korba,Kartala,Salihabhata,22.27,82.83,7.0,282.0,0.0,73.0,35.0,19.0,25.0,0.0,125.0,44.0,4.0,11.0,3.0,0.0,8.0,,0.0
W222931082360101,611,Chhattisgarh,Korba,Korba,Salora,22.49,82.6,8.0,564.0,0.0,220.0,50.0,40.0,1.0,0.0,200.0,16.0,38.0,39.0,5.0,0.0,11.0,,0.0
W222926082300901,612,Chhattisgarh,Korba,Katghora,Sindhiya,22.5,82.5,8.0,159.0,0.0,61.0,7.0,19.0,7.0,0.0,60.0,16.0,5.0,13.0,1.0,0.0,6.0,,0.0
W221148082470701,613,Chhattisgarh,Korba,Pondi,Tuman,22.58,82.42,8.0,72.0,0.0,24.0,4.0,9.0,3.0,0.0,20.0,4.0,2.0,4.0,4.0,0.0,6.0,,4.0
W221148082470701,614,Chhattisgarh,Korba,Kartala,Tuman,22.2,82.79,8.0,348.0,0.0,171.0,14.0,17.0,15.0,0.0,165.0,28.0,23.0,10.0,2.0,0.0,10.0,,0.0
W221336082434801,615,Chhattisgarh,Korba,Kartala,Sargundia,22.23,82.73,7.0,1903.0,0.0,476.0,262.0,100.0,59.0,0.0,690.0,140.0,82.0,101.0,3.0,0.0,26.0,,0.0
W222324082214901,616,Chhattisgarh,Korba,Pali,Dumarkochhar,22.39,82.36,8.0,722.0,0.0,354.0,50.0,31.0,2.0,0.0,280.0,32.0,48.0,50.0,5.0,0.0,20.0,,0.0
W222320082222704,617,Chhattisgarh,Korba,Pali,Makhanpur,22.39,82.37,8.0,914.0,0.0,500.0,35.0,31.0,4.0,0.0,330.0,24.0,65.0,64.0,23.0,1.0,21.0,,4.0
W222120082191201,618,Chhattisgarh,Korba,Pali,Rahadih,22.36,82.32,8.0,237.0,0.0,110.0,14.0,19.0,1.0,0.0,110.0,12.0,19.0,7.0,4.0,0.0,9.0,,3.0
W221928082172401,619,Chhattisgarh,Korba,Pali,Baksahi,22.32,82.29,8.0,87.0,0.0,18.0,7.0,7.0,15.0,0.0,35.0,6.0,5.0,5.0,0.0,0.0,5.0,,6.0
W222020082183101,620,Chhattisgarh,Korba,Pali,Mungadih,22.34,82.31,8.0,1071.0,0.0,281.0,149.0,64.0,1.0,0.0,340.0,52.0,50.0,74.0,5.0,0.0,22.0,,0.0
W221900082355304,621,Chhattisgarh,Korba,korba,Bahanpath,22.32,82.6,8.0,245.0,0.0,37.0,35.0,19.0,39.0,0.0,80.0,12.0,12.0,16.0,11.0,0.0,9.0,,0.0
W221222082433301,622,Chhattisgarh,Korba,Korba,Barpali(Junadhi),22.21,82.73,8.0,361.0,0.0,110.0,21.0,31.0,39.0,0.0,130.0,24.0,17.0,10.0,24.0,0.0,10.0,,0.0
W222545083023901,623,Chhattisgarh,Korba,Korba,Basin,22.43,83.04,8.0,821.0,0.0,268.0,64.0,67.0,57.0,0.0,270.0,60.0,29.0,56.0,23.0,0.0,19.0,,0.0
W222421082370001,624,Chhattisgarh,Korba,Katghora,Gajra,22.4,82.62,8.0,362.0,0.0,195.0,21.0,22.0,8.0,0.0,170.0,32.0,22.0,13.0,14.0,0.0,9.0,,5.0
W222232082523401,625,Chhattisgarh,Korba,Korba,Kerwa,22.37,82.88,8.0,223.0,0.0,104.0,7.0,17.0,2.0,0.0,100.0,24.0,10.0,4.0,3.0,0.0,7.0,,6.0
W222349082592901,626,Chhattisgarh,Korba,Korba,Kolga,22.4,82.99,8.0,371.0,0.0,207.0,21.0,22.0,2.0,0.0,200.0,36.0,26.0,10.0,3.0,0.0,8.0,,1.0
W222045082420001,627,Chhattisgarh,Korba,Korba,Korba,22.2,82.43,8.0,518.0,0.0,275.0,14.0,20.0,11.0,0.0,190.0,32.0,26.0,34.0,11.0,0.0,10.0,,4.0
W221912083043901,628,Chhattisgarh,Korba,Kartala,Kudmura,22.32,83.08,8.0,588.0,0.0,195.0,50.0,39.0,11.0,0.0,140.0,16.0,24.0,16.0,81.0,0.0,10.0,,3.0
W205715081152901,629,Chhattisgarh,Balod,Gunderdehi,chichalgondi,20.95,81.26,8.0,810.0,0.0,238.0,81.0,66.0,27.0,0.0,235.0,64.0,18.0,93.0,3.0,0.0,12.0,,0.0
W210042081171301,630,Chhattisgarh,Balod,Durg,Danganiya,21.01,81.29,8.0,1574.0,0.0,238.0,273.0,91.0,19.0,0.0,385.0,74.0,48.0,171.0,2.0,1.0,10.0,,0.0
W204004081075401,631,Chhattisgarh,Balod,Sanjari Balod,Gujara,20.67,81.13,8.0,887.0,0.0,195.0,95.0,87.0,46.0,0.0,340.0,58.0,47.0,46.0,1.0,0.0,16.0,,0.0
W205904080585501,632,Chhattisgarh,balod,Doundi- lohara,Jeortala,20.98,80.98,7.0,604.0,0.0,128.0,84.0,51.0,1.0,0.0,240.0,62.0,20.0,25.0,0.0,0.0,8.0,,0.0
W203720081263301,633,Chhattisgarh,Balod,Balod,Jagtara,20.74,81.13,8.0,399.0,0.0,195.0,14.0,21.0,1.0,0.0,180.0,50.0,13.0,6.0,2.0,0.0,11.0,,0.0
W205419081201501,634,Chhattisgarh,Balod,Gunderdehi,Kalangpur,20.91,81.34,7.0,516.0,0.0,207.0,25.0,39.0,2.0,0.0,210.0,38.0,28.0,22.0,1.0,0.0,10.0,,0.0
